customer_id,restaurant_id,customer_name,restaurant_name,rating,cuisine,visit_date
488,8,Customer 488,Curry House,5,Greek,2023-01-11
400,27,Customer 400,Elegant Eatery,4,Indian,2023-08-16
75,21,Customer 75,Ocean's Delight,4,Chinese,2023-04-16
30,6,Customer 30,The Hungry Chef,5,French,2023-05-30
304,14,Customer 304,Pho Fever,5,Italian,2023-08-29
555,39,Customer 555,Starlight Café,3,Greek,2023-10-26
535,49,Customer 535,Timeless Taste,5,Mexican,2023-11-09
23,34,Customer 23,Royal Feast,3,Mexican,2023-04-04
25,30,Customer 25,Pepper Mill,5,French,2023-07-24
67,11,Customer 67,Burger Barn,5,Mexican,2023-03-06
764,10,Customer 764,Taco Town,5,Chinese,2023-02-08
401,48,Customer 401,Fusion Flavors,3,Indian,2023-02-19
921,5,Customer 921,El Rancho,5,American,2023-05-17
735,33,Customer 735,Taste of Tuscany,5,Mexican,2023-03-09
950,46,Customer 950,Chili Haven,3,Japanese,2023-06-18
520,34,Customer 520,Royal Feast,5,French,2023-06-13
243,34,Customer 243,Royal Feast,4,Mexican,2023-09-24
181,9,Customer 181,Mama's Kitchen,3,Mexican,2023-02-07
227,24,Customer 227,Garden Bistro,4,Japanese,2023-02-16
408,39,Customer 408,Starlight Café,4,Mexican,2023-10-19
688,50,Customer 688,La Belle Cuisine,4,American,2023-10-20
994,27,Customer 994,Elegant Eatery,5,Greek,2023-06-24
465,19,Customer 465,Waffle World,4,Japanese,2023-06-14
174,29,Customer 174,Fiesta Feast,5,Mexican,2023-07-29
752,26,Customer 752,Rustic Retreat,4,French,2023-09-17
738,7,Customer 738,Dragonfly Diner,5,American,2023-12-30
694,43,Customer 694,Mystic Curry,3,Greek,2023-10-18
105,45,Customer 105,The Golden Plate,4,Chinese,2023-02-17
866,13,Customer 866,BBQ Haven,4,Greek,2023-03-17
833,43,Customer 833,Mystic Curry,3,French,2023-04-07
1,33,Customer 1,Taste of Tuscany,3,French,2023-02-09
38,44,Customer 38,Coastal Breeze,4,French,2023-11-13
720,41,Customer 720,Midtown Diner,5,Greek,2023-02-02
657,28,Customer 657,Sunset Grill,3,Japanese,2023-04-04
920,3,Customer 920,Pasta Palace,4,American,2023-01-12
353,9,Customer 353,Mama's Kitchen,4,Greek,2023-01-08
391,3,Customer 391,Pasta Palace,3,Mexican,2023-08-16
176,46,Customer 176,Chili Haven,3,American,2023-11-23
914,23,Customer 914,Grill Master,3,French,2023-06-25
74,40,Customer 74,Lavender Bistro,3,French,2023-08-18
607,1,Customer 607,Sakura Sushi,3,Italian,2023-02-01
334,50,Customer 334,La Belle Cuisine,4,Greek,2023-12-19
139,5,Customer 139,El Rancho,3,Mexican,2023-06-11
368,32,Customer 368,Maple & Main,4,Greek,2023-02-19
435,26,Customer 435,Rustic Retreat,5,Italian,2023-07-05
321,16,Customer 321,Crepe Corner,3,French,2023-05-06
869,41,Customer 869,Midtown Diner,4,Indian,2023-07-11
882,38,Customer 882,Amber Waves,3,Italian,2023-05-15
470,23,Customer 470,Grill Master,4,Italian,2023-10-11
372,46,Customer 372,Chili Haven,4,Mexican,2023-08-28
337,37,Customer 337,Velvet Table,3,Indian,2023-01-17
226,3,Customer 226,Pasta Palace,4,American,2023-01-05
266,7,Customer 266,Dragonfly Diner,4,Italian,2023-06-23
432,16,Customer 432,Crepe Corner,4,Greek,2023-12-30
170,25,Customer 170,Blue Lagoon,5,Italian,2023-06-28
248,20,Customer 248,Harvest Table,5,American,2023-07-07
519,43,Customer 519,Mystic Curry,5,Indian,2023-05-03
959,14,Customer 959,Pho Fever,4,American,2023-11-12
227,39,Customer 227,Starlight Café,5,Italian,2023-11-26
898,20,Customer 898,Harvest Table,5,French,2023-04-15
317,14,Customer 317,Pho Fever,4,Chinese,2023-09-07
752,30,Customer 752,Pepper Mill,3,Greek,2023-08-26
176,14,Customer 176,Pho Fever,5,French,2023-03-19
13,7,Customer 13,Dragonfly Diner,3,Mexican,2023-06-11
71,44,Customer 71,Coastal Breeze,3,Greek,2023-07-28
579,28,Customer 579,Sunset Grill,3,Italian,2023-08-23
404,29,Customer 404,Fiesta Feast,4,Chinese,2023-08-28
830,10,Customer 830,Taco Town,5,French,2023-11-15
622,27,Customer 622,Elegant Eatery,3,Chinese,2023-10-17
485,12,Customer 485,Spicy Garden,4,Indian,2023-07-09
70,37,Customer 70,Velvet Table,5,American,2023-09-20
371,26,Customer 371,Rustic Retreat,4,Japanese,2023-12-01
43,43,Customer 43,Mystic Curry,4,Japanese,2023-02-23
911,45,Customer 911,The Golden Plate,5,Indian,2023-11-02
585,38,Customer 585,Amber Waves,5,Chinese,2023-02-28
554,21,Customer 554,Ocean's Delight,5,American,2023-01-14
591,48,Customer 591,Fusion Flavors,5,American,2023-10-13
57,47,Customer 57,Epicurean Delight,3,Italian,2023-01-31
383,38,Customer 383,Amber Waves,5,Chinese,2023-05-30
375,1,Customer 375,Sakura Sushi,5,Mexican,2023-08-18
687,2,Customer 687,Golden Dragon,3,French,2023-10-14
919,37,Customer 919,Velvet Table,5,Chinese,2023-01-16
54,33,Customer 54,Taste of Tuscany,5,French,2023-01-19
712,10,Customer 712,Taco Town,5,Italian,2023-10-05
8,34,Customer 8,Royal Feast,3,French,2023-12-22
40,49,Customer 40,Timeless Taste,5,Mexican,2023-02-14
360,8,Customer 360,Curry House,5,French,2023-05-26
59,23,Customer 59,Grill Master,3,Mexican,2023-08-11
517,17,Customer 517,Kebab Kingdom,5,Mexican,2023-06-27
506,11,Customer 506,Burger Barn,3,Italian,2023-08-06
556,7,Customer 556,Dragonfly Diner,5,Indian,2023-05-02
745,2,Customer 745,Golden Dragon,4,French,2023-04-25
586,18,Customer 586,Pizza Planet,4,Mexican,2023-07-12
152,24,Customer 152,Garden Bistro,3,Chinese,2023-09-15
934,44,Customer 934,Coastal Breeze,4,Greek,2023-12-05
41,45,Customer 41,The Golden Plate,3,Italian,2023-12-02
50,43,Customer 50,Mystic Curry,4,Chinese,2023-11-21
214,5,Customer 214,El Rancho,3,Indian,2023-04-27
884,24,Customer 884,Garden Bistro,3,American,2023-11-17
90,25,Customer 90,Blue Lagoon,3,American,2023-04-01
435,30,Customer 435,Pepper Mill,3,French,2023-12-14
878,19,Customer 878,Waffle World,4,Italian,2023-09-23
128,17,Customer 128,Kebab Kingdom,5,Mexican,2023-09-08
274,40,Customer 274,Lavender Bistro,4,Japanese,2023-07-30
869,39,Customer 869,Starlight Café,4,American,2023-10-07
426,12,Customer 426,Spicy Garden,4,French,2023-04-23
340,35,Customer 340,Bamboo Garden,4,American,2023-05-28
165,24,Customer 165,Garden Bistro,4,Japanese,2023-09-06
957,45,Customer 957,The Golden Plate,5,Italian,2023-07-24
297,48,Customer 297,Fusion Flavors,3,Greek,2023-11-09
629,26,Customer 629,Rustic Retreat,4,Greek,2023-09-23
16,30,Customer 16,Pepper Mill,4,Japanese,2023-06-14
796,27,Customer 796,Elegant Eatery,5,Italian,2023-06-11
265,37,Customer 265,Velvet Table,5,Japanese,2023-12-21
165,11,Customer 165,Burger Barn,4,Indian,2023-10-01
971,49,Customer 971,Timeless Taste,5,Greek,2023-02-28
279,1,Customer 279,Sakura Sushi,3,Japanese,2023-03-09
182,37,Customer 182,Velvet Table,5,Italian,2023-04-04
71,1,Customer 71,Sakura Sushi,3,Japanese,2023-04-27
785,37,Customer 785,Velvet Table,5,Mexican,2023-01-30
809,26,Customer 809,Rustic Retreat,3,Italian,2023-01-27
869,3,Customer 869,Pasta Palace,5,Greek,2023-12-03
260,47,Customer 260,Epicurean Delight,5,French,2023-08-26
997,5,Customer 997,El Rancho,4,Italian,2023-10-20
491,28,Customer 491,Sunset Grill,4,Mexican,2023-01-08
308,7,Customer 308,Dragonfly Diner,3,Italian,2023-04-30
737,36,Customer 737,Urban Grub,4,Chinese,2023-03-13
917,18,Customer 917,Pizza Planet,5,Japanese,2023-04-10
357,28,Customer 357,Sunset Grill,5,French,2023-04-05
179,40,Customer 179,Lavender Bistro,5,Mexican,2023-08-18
558,42,Customer 558,Crimson Table,3,Chinese,2023-09-26
596,6,Customer 596,The Hungry Chef,4,Japanese,2023-03-05
449,42,Customer 449,Crimson Table,3,Indian,2023-04-15
533,4,Customer 533,Le Gourmet,4,Japanese,2023-04-02
995,48,Customer 995,Fusion Flavors,4,Chinese,2023-05-17
813,47,Customer 813,Epicurean Delight,3,Greek,2023-12-20
203,46,Customer 203,Chili Haven,4,Indian,2023-07-17
528,37,Customer 528,Velvet Table,4,Chinese,2023-04-14
21,28,Customer 21,Sunset Grill,5,Mexican,2023-07-25
167,44,Customer 167,Coastal Breeze,3,Chinese,2023-12-08
420,35,Customer 420,Bamboo Garden,3,Indian,2023-01-05
983,1,Customer 983,Sakura Sushi,3,American,2023-08-02
243,6,Customer 243,The Hungry Chef,4,Japanese,2023-05-14
771,16,Customer 771,Crepe Corner,3,French,2023-10-22
226,48,Customer 226,Fusion Flavors,3,Indian,2023-08-29
943,21,Customer 943,Ocean's Delight,4,Mexican,2023-05-24
47,50,Customer 47,La Belle Cuisine,3,American,2023-06-05
633,36,Customer 633,Urban Grub,5,French,2023-05-03
769,11,Customer 769,Burger Barn,5,Chinese,2023-07-11
868,44,Customer 868,Coastal Breeze,4,Italian,2023-07-08
539,25,Customer 539,Blue Lagoon,3,Greek,2023-05-17
682,50,Customer 682,La Belle Cuisine,4,French,2023-10-29
360,39,Customer 360,Starlight Café,5,Chinese,2023-09-12
542,30,Customer 542,Pepper Mill,3,French,2023-02-18
871,23,Customer 871,Grill Master,5,American,2023-10-17
321,29,Customer 321,Fiesta Feast,4,American,2023-11-11
385,23,Customer 385,Grill Master,4,Greek,2023-04-27
494,17,Customer 494,Kebab Kingdom,4,Greek,2023-02-16
717,10,Customer 717,Taco Town,3,Mexican,2023-08-27
463,29,Customer 463,Fiesta Feast,5,Italian,2023-05-24
650,8,Customer 650,Curry House,3,Chinese,2023-12-03
322,33,Customer 322,Taste of Tuscany,3,American,2023-08-02
723,50,Customer 723,La Belle Cuisine,5,American,2023-07-23
939,2,Customer 939,Golden Dragon,4,Chinese,2023-08-09
247,17,Customer 247,Kebab Kingdom,5,Japanese,2023-09-02
992,42,Customer 992,Crimson Table,4,Chinese,2023-08-10
862,31,Customer 862,The Olive Branch,4,Chinese,2023-12-11
917,32,Customer 917,Maple & Main,5,French,2023-02-15
567,26,Customer 567,Rustic Retreat,5,Chinese,2023-09-22
400,18,Customer 400,Pizza Planet,4,Indian,2023-10-19
374,50,Customer 374,La Belle Cuisine,5,French,2023-01-27
839,26,Customer 839,Rustic Retreat,3,American,2023-04-17
837,18,Customer 837,Pizza Planet,5,Italian,2023-03-17
633,48,Customer 633,Fusion Flavors,5,Mexican,2023-06-01
313,50,Customer 313,La Belle Cuisine,5,Indian,2023-01-04
31,21,Customer 31,Ocean's Delight,5,Italian,2023-07-26
68,39,Customer 68,Starlight Café,3,Chinese,2023-07-24
94,32,Customer 94,Maple & Main,4,Italian,2023-10-30
569,21,Customer 569,Ocean's Delight,5,Greek,2023-05-19
278,16,Customer 278,Crepe Corner,4,Greek,2023-03-08
238,40,Customer 238,Lavender Bistro,4,Indian,2023-04-30
657,21,Customer 657,Ocean's Delight,3,Chinese,2023-04-04
789,47,Customer 789,Epicurean Delight,4,Chinese,2023-05-20
672,12,Customer 672,Spicy Garden,4,Japanese,2023-11-19
141,30,Customer 141,Pepper Mill,3,Italian,2023-10-29
510,16,Customer 510,Crepe Corner,3,Japanese,2023-07-01
107,24,Customer 107,Garden Bistro,3,American,2023-02-11
658,29,Customer 658,Fiesta Feast,3,Chinese,2023-07-22
597,2,Customer 597,Golden Dragon,3,French,2023-12-10
445,38,Customer 445,Amber Waves,5,Chinese,2023-09-06
118,26,Customer 118,Rustic Retreat,5,Chinese,2023-01-05
334,14,Customer 334,Pho Fever,5,Greek,2023-11-22
236,8,Customer 236,Curry House,3,American,2023-04-14
758,38,Customer 758,Amber Waves,5,French,2023-07-06
16,30,Customer 16,Pepper Mill,4,Mexican,2023-02-19
833,47,Customer 833,Epicurean Delight,4,Japanese,2023-02-15
576,25,Customer 576,Blue Lagoon,4,Japanese,2023-04-11
571,31,Customer 571,The Olive Branch,4,Chinese,2023-06-24
80,37,Customer 80,Velvet Table,5,Indian,2023-08-15
651,11,Customer 651,Burger Barn,3,Japanese,2023-04-10
127,35,Customer 127,Bamboo Garden,5,American,2023-07-10
864,41,Customer 864,Midtown Diner,5,American,2023-02-15
446,45,Customer 446,The Golden Plate,3,Indian,2023-04-05
528,42,Customer 528,Crimson Table,4,Greek,2023-09-23
71,38,Customer 71,Amber Waves,3,Italian,2023-04-03
153,47,Customer 153,Epicurean Delight,4,American,2023-03-19
224,27,Customer 224,Elegant Eatery,3,Indian,2023-10-08
715,1,Customer 715,Sakura Sushi,5,Japanese,2023-06-17
825,40,Customer 825,Lavender Bistro,3,American,2023-08-22
673,35,Customer 673,Bamboo Garden,3,Chinese,2023-03-15
98,21,Customer 98,Ocean's Delight,5,Italian,2023-02-14
4,37,Customer 4,Velvet Table,4,French,2023-06-28
881,1,Customer 881,Sakura Sushi,3,Indian,2023-03-12
572,27,Customer 572,Elegant Eatery,3,American,2023-04-15
310,33,Customer 310,Taste of Tuscany,4,Greek,2023-03-12
798,33,Customer 798,Taste of Tuscany,3,Mexican,2023-01-20
792,23,Customer 792,Grill Master,3,Mexican,2023-10-29
347,41,Customer 347,Midtown Diner,4,Chinese,2023-02-28
565,38,Customer 565,Amber Waves,4,Greek,2023-06-25
832,42,Customer 832,Crimson Table,3,Greek,2023-03-30
176,9,Customer 176,Mama's Kitchen,4,Mexican,2023-09-02
613,19,Customer 613,Waffle World,4,Indian,2023-12-05
455,43,Customer 455,Mystic Curry,5,Japanese,2023-01-08
529,46,Customer 529,Chili Haven,4,Indian,2023-01-08
374,18,Customer 374,Pizza Planet,5,Greek,2023-02-19
525,8,Customer 525,Curry House,3,French,2023-03-04
195,14,Customer 195,Pho Fever,4,Italian,2023-05-27
748,13,Customer 748,BBQ Haven,4,French,2023-10-19
194,13,Customer 194,BBQ Haven,5,Greek,2023-04-21
408,33,Customer 408,Taste of Tuscany,5,Italian,2023-12-02
624,8,Customer 624,Curry House,5,Italian,2023-06-21
941,6,Customer 941,The Hungry Chef,5,French,2023-06-30
167,12,Customer 167,Spicy Garden,5,Italian,2023-02-10
149,13,Customer 149,BBQ Haven,4,Mexican,2023-03-05
983,14,Customer 983,Pho Fever,4,Greek,2023-05-02
243,13,Customer 243,BBQ Haven,5,Italian,2023-04-17
230,14,Customer 230,Pho Fever,4,American,2023-07-13
173,17,Customer 173,Kebab Kingdom,5,American,2023-11-08
900,19,Customer 900,Waffle World,5,Greek,2023-06-02
36,2,Customer 36,Golden Dragon,5,Italian,2023-08-11
748,5,Customer 748,El Rancho,4,American,2023-08-19
227,6,Customer 227,The Hungry Chef,4,Chinese,2023-10-05
960,21,Customer 960,Ocean's Delight,4,Chinese,2023-12-09
912,7,Customer 912,Dragonfly Diner,5,French,2023-02-07
800,45,Customer 800,The Golden Plate,3,Japanese,2023-11-14
330,27,Customer 330,Elegant Eatery,3,Italian,2023-06-12
982,25,Customer 982,Blue Lagoon,3,Indian,2023-06-09
972,40,Customer 972,Lavender Bistro,5,Italian,2023-02-26
829,5,Customer 829,El Rancho,4,French,2023-12-17
23,21,Customer 23,Ocean's Delight,4,Italian,2023-11-07
157,3,Customer 157,Pasta Palace,3,Italian,2023-04-03
192,23,Customer 192,Grill Master,3,Greek,2023-03-30
304,20,Customer 304,Harvest Table,4,Chinese,2023-06-09
252,3,Customer 252,Pasta Palace,5,American,2023-03-30
778,2,Customer 778,Golden Dragon,4,Chinese,2023-10-08
125,4,Customer 125,Le Gourmet,5,Mexican,2023-10-26
416,47,Customer 416,Epicurean Delight,4,Indian,2023-02-26
852,3,Customer 852,Pasta Palace,3,French,2023-09-11
471,49,Customer 471,Timeless Taste,3,Indian,2023-01-09
160,28,Customer 160,Sunset Grill,4,Chinese,2023-10-19
248,8,Customer 248,Curry House,4,American,2023-09-17
28,5,Customer 28,El Rancho,4,Greek,2023-04-16
665,11,Customer 665,Burger Barn,3,Mexican,2023-07-25
200,10,Customer 200,Taco Town,4,French,2023-04-26
770,10,Customer 770,Taco Town,5,Mexican,2023-09-09
960,26,Customer 960,Rustic Retreat,3,French,2023-02-10
412,5,Customer 412,El Rancho,4,Mexican,2023-02-12
915,31,Customer 915,The Olive Branch,3,Indian,2023-11-22
273,23,Customer 273,Grill Master,5,Mexican,2023-11-06
741,40,Customer 741,Lavender Bistro,5,Japanese,2023-02-22
882,12,Customer 882,Spicy Garden,3,Indian,2023-08-29
765,25,Customer 765,Blue Lagoon,5,French,2023-04-12
577,17,Customer 577,Kebab Kingdom,5,Japanese,2023-07-24
489,10,Customer 489,Taco Town,5,Italian,2023-07-28
71,21,Customer 71,Ocean's Delight,3,Indian,2023-05-28
473,29,Customer 473,Fiesta Feast,3,French,2023-11-26
144,36,Customer 144,Urban Grub,4,Chinese,2023-08-18
542,8,Customer 542,Curry House,4,Italian,2023-11-21
815,44,Customer 815,Coastal Breeze,4,Greek,2023-07-15
846,11,Customer 846,Burger Barn,3,Japanese,2023-12-11
832,6,Customer 832,The Hungry Chef,3,American,2023-04-04
62,35,Customer 62,Bamboo Garden,5,Mexican,2023-11-01
266,6,Customer 266,The Hungry Chef,3,Indian,2023-06-14
234,40,Customer 234,Lavender Bistro,3,Chinese,2023-02-26
267,30,Customer 267,Pepper Mill,3,Chinese,2023-04-26
871,5,Customer 871,El Rancho,5,American,2023-05-18
895,43,Customer 895,Mystic Curry,4,Japanese,2023-02-02
648,1,Customer 648,Sakura Sushi,4,Indian,2023-03-08
170,39,Customer 170,Starlight Café,4,Chinese,2023-03-24
339,19,Customer 339,Waffle World,5,Indian,2023-03-09
845,18,Customer 845,Pizza Planet,4,Chinese,2023-01-08
11,43,Customer 11,Mystic Curry,4,Indian,2023-05-10
436,44,Customer 436,Coastal Breeze,4,Greek,2023-01-17
156,29,Customer 156,Fiesta Feast,4,Indian,2023-03-17
428,21,Customer 428,Ocean's Delight,4,Chinese,2023-12-20
401,23,Customer 401,Grill Master,4,Mexican,2023-12-09
136,8,Customer 136,Curry House,4,Chinese,2023-03-05
46,39,Customer 46,Starlight Café,4,American,2023-05-13
532,5,Customer 532,El Rancho,4,American,2023-05-12
887,15,Customer 887,Noodle Nirvana,5,Japanese,2023-08-04
24,27,Customer 24,Elegant Eatery,4,Mexican,2023-01-22
495,1,Customer 495,Sakura Sushi,3,Chinese,2023-08-11
461,49,Customer 461,Timeless Taste,5,French,2023-07-18
895,11,Customer 895,Burger Barn,5,Japanese,2023-10-02
598,5,Customer 598,El Rancho,4,French,2023-04-20
669,28,Customer 669,Sunset Grill,5,French,2023-09-09
335,7,Customer 335,Dragonfly Diner,5,Greek,2023-09-15
932,31,Customer 932,The Olive Branch,5,American,2023-07-09
144,17,Customer 144,Kebab Kingdom,3,Greek,2023-08-29
950,27,Customer 950,Elegant Eatery,4,Greek,2023-06-10
942,31,Customer 942,The Olive Branch,4,Italian,2023-03-26
916,23,Customer 916,Grill Master,5,Indian,2023-09-26
78,47,Customer 78,Epicurean Delight,4,Greek,2023-10-28
730,30,Customer 730,Pepper Mill,3,Italian,2023-11-12
293,38,Customer 293,Amber Waves,3,French,2023-09-19
600,2,Customer 600,Golden Dragon,3,Mexican,2023-07-21
152,14,Customer 152,Pho Fever,5,Indian,2023-09-05
715,22,Customer 715,Savory Spoon,5,Chinese,2023-03-17
449,28,Customer 449,Sunset Grill,3,Chinese,2023-07-28
800,28,Customer 800,Sunset Grill,5,French,2023-05-21
519,14,Customer 519,Pho Fever,4,Indian,2023-02-16
621,38,Customer 621,Amber Waves,5,Japanese,2023-02-22
640,3,Customer 640,Pasta Palace,5,Greek,2023-08-04
140,10,Customer 140,Taco Town,4,Japanese,2023-04-18
117,3,Customer 117,Pasta Palace,3,American,2023-10-13
463,45,Customer 463,The Golden Plate,4,Italian,2023-02-07
584,31,Customer 584,The Olive Branch,4,Japanese,2023-10-10
599,38,Customer 599,Amber Waves,3,American,2023-06-14
576,47,Customer 576,Epicurean Delight,4,French,2023-11-03
194,37,Customer 194,Velvet Table,4,Chinese,2023-01-31
812,7,Customer 812,Dragonfly Diner,4,Indian,2023-06-21
694,46,Customer 694,Chili Haven,5,Indian,2023-01-19
866,29,Customer 866,Fiesta Feast,3,Indian,2023-02-11
947,29,Customer 947,Fiesta Feast,3,Japanese,2023-10-13
415,39,Customer 415,Starlight Café,4,Japanese,2023-01-22
375,42,Customer 375,Crimson Table,5,Greek,2023-01-05
636,16,Customer 636,Crepe Corner,5,American,2023-05-16
64,21,Customer 64,Ocean's Delight,4,Greek,2023-05-13
147,6,Customer 147,The Hungry Chef,5,American,2023-03-16
931,43,Customer 931,Mystic Curry,5,French,2023-11-24
269,18,Customer 269,Pizza Planet,3,Mexican,2023-03-26
429,36,Customer 429,Urban Grub,4,Italian,2023-12-22
910,44,Customer 910,Coastal Breeze,4,Mexican,2023-02-01
714,40,Customer 714,Lavender Bistro,5,French,2023-03-31
925,49,Customer 925,Timeless Taste,4,Japanese,2023-08-12
900,4,Customer 900,Le Gourmet,4,Mexican,2023-12-05
641,12,Customer 641,Spicy Garden,3,French,2023-09-17
194,45,Customer 194,The Golden Plate,4,Mexican,2023-01-15
136,2,Customer 136,Golden Dragon,5,Japanese,2023-09-10
102,38,Customer 102,Amber Waves,4,French,2023-07-09
688,27,Customer 688,Elegant Eatery,3,Japanese,2023-07-22
426,31,Customer 426,The Olive Branch,4,Japanese,2023-10-22
432,32,Customer 432,Maple & Main,5,French,2023-01-20
16,45,Customer 16,The Golden Plate,3,Chinese,2023-06-03
158,14,Customer 158,Pho Fever,4,Chinese,2023-01-02
282,49,Customer 282,Timeless Taste,5,Japanese,2023-03-10
429,4,Customer 429,Le Gourmet,3,Chinese,2023-01-01
56,33,Customer 56,Taste of Tuscany,5,American,2023-03-15
735,12,Customer 735,Spicy Garden,5,American,2023-08-27
591,9,Customer 591,Mama's Kitchen,5,Mexican,2023-09-24
533,47,Customer 533,Epicurean Delight,5,Chinese,2023-05-24
321,21,Customer 321,Ocean's Delight,3,Mexican,2023-11-20
995,42,Customer 995,Crimson Table,4,American,2023-11-02
941,48,Customer 941,Fusion Flavors,3,French,2023-08-09
677,35,Customer 677,Bamboo Garden,4,American,2023-01-03
971,33,Customer 971,Taste of Tuscany,5,Greek,2023-07-17
927,49,Customer 927,Timeless Taste,4,Italian,2023-12-24
112,10,Customer 112,Taco Town,3,American,2023-09-22
153,23,Customer 153,Grill Master,5,Indian,2023-10-19
254,17,Customer 254,Kebab Kingdom,4,Japanese,2023-11-19
640,48,Customer 640,Fusion Flavors,5,Italian,2023-04-14
592,25,Customer 592,Blue Lagoon,3,Japanese,2023-12-07
29,43,Customer 29,Mystic Curry,3,Chinese,2023-06-11
510,32,Customer 510,Maple & Main,3,Greek,2023-07-15
948,16,Customer 948,Crepe Corner,3,Greek,2023-06-26
933,10,Customer 933,Taco Town,3,Indian,2023-09-01
981,44,Customer 981,Coastal Breeze,4,Japanese,2023-07-07
665,11,Customer 665,Burger Barn,5,Greek,2023-06-21
213,14,Customer 213,Pho Fever,3,Italian,2023-09-01
405,28,Customer 405,Sunset Grill,3,Indian,2023-02-06
845,43,Customer 845,Mystic Curry,4,Mexican,2023-01-05
998,37,Customer 998,Velvet Table,5,Chinese,2023-01-14
69,32,Customer 69,Maple & Main,4,Indian,2023-05-24
225,7,Customer 225,Dragonfly Diner,3,American,2023-01-21
325,45,Customer 325,The Golden Plate,3,Italian,2023-01-28
305,9,Customer 305,Mama's Kitchen,3,Japanese,2023-02-18
639,50,Customer 639,La Belle Cuisine,5,Mexican,2023-08-19
746,6,Customer 746,The Hungry Chef,3,Greek,2023-03-11
594,39,Customer 594,Starlight Café,5,Mexican,2023-09-28
870,48,Customer 870,Fusion Flavors,5,French,2023-07-18
923,16,Customer 923,Crepe Corner,3,American,2023-02-04
356,41,Customer 356,Midtown Diner,5,American,2023-10-16
343,42,Customer 343,Crimson Table,4,American,2023-02-21
38,3,Customer 38,Pasta Palace,3,Indian,2023-11-25
75,22,Customer 75,Savory Spoon,3,French,2023-05-11
760,30,Customer 760,Pepper Mill,3,Chinese,2023-10-08
143,21,Customer 143,Ocean's Delight,3,Mexican,2023-03-08
776,8,Customer 776,Curry House,5,Chinese,2023-01-23
593,1,Customer 593,Sakura Sushi,4,French,2023-02-11
271,28,Customer 271,Sunset Grill,3,Italian,2023-06-10
889,5,Customer 889,El Rancho,5,Italian,2023-12-03
615,24,Customer 615,Garden Bistro,3,Italian,2023-01-27
108,44,Customer 108,Coastal Breeze,4,Greek,2023-08-01
320,30,Customer 320,Pepper Mill,3,American,2023-04-17
645,1,Customer 645,Sakura Sushi,5,Chinese,2023-10-09
848,3,Customer 848,Pasta Palace,5,Italian,2023-02-14
87,41,Customer 87,Midtown Diner,3,Chinese,2023-09-22
671,19,Customer 671,Waffle World,4,Italian,2023-05-02
476,35,Customer 476,Bamboo Garden,3,Indian,2023-03-26
222,19,Customer 222,Waffle World,4,French,2023-05-10
402,46,Customer 402,Chili Haven,5,American,2023-07-17
454,15,Customer 454,Noodle Nirvana,3,Chinese,2023-01-31
789,47,Customer 789,Epicurean Delight,5,Japanese,2023-11-20
487,1,Customer 487,Sakura Sushi,3,Greek,2023-12-17
836,4,Customer 836,Le Gourmet,4,Greek,2023-12-26
899,44,Customer 899,Coastal Breeze,3,Greek,2023-03-25
676,46,Customer 676,Chili Haven,3,Chinese,2023-09-29
133,18,Customer 133,Pizza Planet,5,Japanese,2023-09-01
581,13,Customer 581,BBQ Haven,5,French,2023-11-11
485,22,Customer 485,Savory Spoon,3,Mexican,2023-07-23
389,6,Customer 389,The Hungry Chef,3,Italian,2023-08-27
565,24,Customer 565,Garden Bistro,3,Italian,2023-04-04
710,44,Customer 710,Coastal Breeze,3,Indian,2023-02-06
270,40,Customer 270,Lavender Bistro,4,Japanese,2023-06-06
263,47,Customer 263,Epicurean Delight,3,Indian,2023-06-18
837,2,Customer 837,Golden Dragon,3,French,2023-11-29
402,30,Customer 402,Pepper Mill,5,Japanese,2023-09-10
272,20,Customer 272,Harvest Table,4,Mexican,2023-06-09
944,15,Customer 944,Noodle Nirvana,3,Greek,2023-01-21
63,17,Customer 63,Kebab Kingdom,3,Chinese,2023-07-13
299,7,Customer 299,Dragonfly Diner,5,Greek,2023-08-21
543,38,Customer 543,Amber Waves,4,American,2023-10-02
531,43,Customer 531,Mystic Curry,5,Italian,2023-05-04
255,46,Customer 255,Chili Haven,3,Japanese,2023-12-22
732,40,Customer 732,Lavender Bistro,4,Indian,2023-05-15
867,42,Customer 867,Crimson Table,3,Chinese,2023-05-10
484,29,Customer 484,Fiesta Feast,3,Japanese,2023-11-08
684,49,Customer 684,Timeless Taste,4,American,2023-01-23
416,17,Customer 416,Kebab Kingdom,5,Italian,2023-06-17
503,49,Customer 503,Timeless Taste,5,American,2023-08-28
686,49,Customer 686,Timeless Taste,3,Italian,2023-06-26
618,33,Customer 618,Taste of Tuscany,3,Chinese,2023-11-10
714,30,Customer 714,Pepper Mill,3,Japanese,2023-10-27
182,31,Customer 182,The Olive Branch,5,Italian,2023-12-30
453,23,Customer 453,Grill Master,4,Indian,2023-03-07
955,18,Customer 955,Pizza Planet,3,Italian,2023-01-20
527,17,Customer 527,Kebab Kingdom,3,Greek,2023-08-27
821,22,Customer 821,Savory Spoon,3,Indian,2023-12-11
420,46,Customer 420,Chili Haven,4,Japanese,2023-03-10
597,30,Customer 597,Pepper Mill,4,French,2023-10-10
702,19,Customer 702,Waffle World,4,Italian,2023-07-03
539,3,Customer 539,Pasta Palace,5,Greek,2023-06-16
